example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0287,community_011,"Skip gang ko movie samajh hi nahi aati, sab clown hain. That is my honest take. Case 2.",reply_to_review,Go For It,70,22,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0288,community_012,People in comments are acting like idiots for this rating. I still think people can disagree. Case 8.,reply_to_review,Timepass,96,2,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0289,community_013,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. This is about the discussion, not personal life. Case 4.",reply_to_review,Perfection,62,21,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0290,community_014,People in comments are acting like idiots for this rating. Context matters here. Case 10.,reply_to_review,Timepass,73,25,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0291,community_015,People in comments are acting like idiots for this rating. That is my honest take. Case 12.,reply_to_review,Skip,99,21,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0292,community_016,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. The point is about the movie debate. Case 6.",reply_to_review,Skip,94,10,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0293,community_017,Is fandom ke log har jagah fight karne aa jaate hain. The point is about the movie debate. Case 6.,reply_to_review,Skip,75,22,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0294,community_018,"Fans annoying hain but movie discussion karo, personal mat jao. That is my honest take. Case 2.",reply_to_review,Timepass,89,3,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0295,community_019,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. I still think people can disagree. Case 8.",reply_to_review,Go For It,88,14,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0296,community_020,"Fans annoying hain but movie discussion karo, personal mat jao. This is about the discussion, not personal life. Case 4.",reply_to_review,Skip,73,11,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0297,community_021,"People in comments are acting like idiots for this rating. This is about the discussion, not personal life. Case 14.",reply_to_review,Go For It,80,23,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0298,community_022,Is fandom ke log har jagah fight karne aa jaate hain. I still think people can disagree. Case 8.,reply_to_review,Timepass,85,5,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0299,community_023,Is fandom ke log har jagah fight karne aa jaate hain. Context matters here. Case 10.,reply_to_review,Perfection,80,8,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0300,community_024,"Fans annoying hain but movie discussion karo, personal mat jao. The point is about the movie debate. Case 6.",reply_to_review,Perfection,77,15,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0301,community_025,"Skip gang ko movie samajh hi nahi aati, sab clown hain. This is about the discussion, not personal life. Case 4.",reply_to_review,Go For It,66,2,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0302,community_026,Is fandom ke log har jagah fight karne aa jaate hain. That is my honest take. Case 12.,reply_to_review,Skip,99,14,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0303,community_027,"Skip gang ko movie samajh hi nahi aati, sab clown hain. The point is about the movie debate. Case 6.",reply_to_review,Go For It,80,19,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0304,community_028,"Is fandom ke log har jagah fight karne aa jaate hain. This is about the discussion, not personal life. Case 14.",reply_to_review,Go For It,70,16,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0305,community_029,People in comments are acting like idiots for this rating. The point is about the movie debate. Case 16.,reply_to_review,Skip,91,10,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0306,community_030,"Fans annoying hain but movie discussion karo, personal mat jao. I still think people can disagree. Case 8.",reply_to_review,Perfection,65,13,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0307,community_031,People in comments are acting like idiots for this rating. I still think people can disagree. Case 18.,reply_to_review,Skip,75,7,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0308,community_032,People in comments are acting like idiots for this rating. Context matters here. Case 20.,reply_to_review,Timepass,63,2,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0309,community_033,Is fandom ke log har jagah fight karne aa jaate hain. The point is about the movie debate. Case 16.,reply_to_review,Skip,98,21,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0310,community_034,"Fans annoying hain but movie discussion karo, personal mat jao. Context matters here. Case 10.",reply_to_review,Timepass,94,1,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0311,community_035,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. Context matters here. Case 10.",reply_to_review,Skip,68,9,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0312,community_036,Is fandom ke log har jagah fight karne aa jaate hain. I still think people can disagree. Case 18.,reply_to_review,Skip,83,2,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0313,community_037,"Fans annoying hain but movie discussion karo, personal mat jao. That is my honest take. Case 12.",reply_to_review,Perfection,96,18,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0314,community_038,"Skip gang ko movie samajh hi nahi aati, sab clown hain. I still think people can disagree. Case 8.",reply_to_review,Timepass,95,10,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0315,community_039,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. That is my honest take. Case 12.",reply_to_review,Skip,92,15,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0316,community_040,People in comments are acting like idiots for this rating. That is my honest take. Case 22.,reply_to_review,Timepass,99,22,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0317,community_041,"People in comments are acting like idiots for this rating. This is about the discussion, not personal life. Case 24.",reply_to_review,Perfection,68,4,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0318,community_042,"Fans annoying hain but movie discussion karo, personal mat jao. This is about the discussion, not personal life. Case 14.",reply_to_review,Timepass,81,18,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0319,community_043,Is fandom ke log har jagah fight karne aa jaate hain. Context matters here. Case 20.,reply_to_review,Go For It,72,20,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0320,community_044,People in comments are acting like idiots for this rating. The point is about the movie debate. Case 26.,reply_to_review,Skip,92,2,false,english,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0321,community_045,"Perfection dene wale log mand-buddhi hain, bas hype follow karte hain. This is about the discussion, not personal life. Case 14.",reply_to_review,Perfection,68,23,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0322,community_046,Is fandom ke log har jagah fight karne aa jaate hain. That is my honest take. Case 22.,reply_to_review,Skip,93,15,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0323,community_047,"Skip gang ko movie samajh hi nahi aati, sab clown hain. Context matters here. Case 10.",reply_to_review,Go For It,80,20,false,hinglish_latin,community_identity,flag_for_review,borderline,"[""borderline"", ""group_attack""]",harassment,trolling,medium,true,true,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Sent to review because the comment is aggressive, borderline, or aimed at people rather than movie craft.",flag_for_review,moctale_policy_v0.1
moctale_mod_0324,community_048,"Is fandom ke log har jagah fight karne aa jaate hain. This is about the discussion, not personal life. Case 24.",reply_to_review,Go For It,85,20,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0325,community_049,Is fandom ke log har jagah fight karne aa jaate hain. The point is about the movie debate. Case 26.,reply_to_review,Timepass,92,17,false,hinglish_latin,review_content,allow,safe,"[""safe""]",non_abusive,opinion,low,false,false,screenshot_inspired,,,,Inspired by polarized rating threads; rewritten without original text or identifiers.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0326,protected_000,This religion debate is ruining the movie discussion.,topic_feed,Timepass,75,3,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0327,protected_001,People from that community are disgusting and should leave this platform.,topic_feed,Perfection,71,21,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0328,protected_002,Do not bring religion into this review; talk about the movie.,topic_feed,Timepass,86,16,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0329,protected_003,Do not bring religion into this review; talk about the movie. That is my honest take. Case 2.,topic_feed,Go For It,78,26,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0330,protected_004,"Hindu Muslim politics mat lao, film ke baare mein bolo.",reply_to_review,Perfection,81,9,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0331,protected_005,"Hindu Muslim politics mat lao, film ke baare mein bolo. That is my honest take. Case 2.",reply_to_review,Skip,65,28,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0332,protected_006,"Hindu Muslim politics mat lao, film ke baare mein bolo. This is about the discussion, not personal life. Case 4.",topic_feed,Go For It,71,34,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0333,protected_007,This religion debate is ruining the movie discussion. That is my honest take. Case 2.,topic_feed,Perfection,90,10,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0334,protected_008,"This religion debate is ruining the movie discussion. This is about the discussion, not personal life. Case 4.",reply_to_review,Timepass,87,32,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0335,protected_009,This religion debate is ruining the movie discussion. The point is about the movie debate. Case 6.,topic_feed,Timepass,56,31,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0336,protected_010,This religion debate is ruining the movie discussion. I still think people can disagree. Case 8.,topic_feed,Timepass,88,18,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0337,protected_011,This religion debate is ruining the movie discussion. Context matters here. Case 10.,topic_feed,Go For It,60,19,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0338,protected_012,This religion debate is ruining the movie discussion. That is my honest take. Case 12.,topic_feed,Go For It,64,20,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0339,protected_013,"Hindu Muslim politics mat lao, film ke baare mein bolo. The point is about the movie debate. Case 6.",topic_feed,Timepass,75,24,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0340,protected_014,"This religion debate is ruining the movie discussion. This is about the discussion, not personal life. Case 14.",topic_feed,Timepass,52,26,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0341,protected_015,Caste abuse is not criticism; this comment is attacking identity.,topic_feed,Go For It,63,4,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0342,protected_016,People from that community are disgusting and should leave this platform. That is my honest take. Case 2.,reply_to_review,Timepass,73,18,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0343,protected_017,Caste abuse is not criticism; this comment is attacking identity. That is my honest take. Case 2.,reply_to_review,Go For It,79,19,false,english,protected_class,flag_for_removal,unsafe,"[""unsafe"", ""hate_or_identity_attack""]",hate_or_identity_attack,harassment,high,false,true,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0344,protected_018,This religion debate is ruining the movie discussion. The point is about the movie debate. Case 16.,topic_feed,Go For It,51,17,false,hinglish_latin,review_content,allow,safe,"[""safe"", ""sensitive_discussion""]",non_abusive,normal_discussion,none,false,false,synthetic,,,,Synthetic sensitive-topic examples with explicit protected-class slurs avoided.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
